Station Code,Zip Code,City,State,Latitude,Longitude
USC00232302,65637,Dora,MO,36.79,-92.2192
USC00232318,63536,Downing,MO,40.4906,-92.3706
USC00232482,63537,Edina,MO,40.1692,-92.1678
USC00232503,65026,Eldon,MO,38.3486,-92.5808
USC00232511,64744,El Dorado Springs,MO,37.8639,-94.0156
USC00232568,64011,Bates City,MO,38.8681,-94.0353
USC00232591,63343,Elsberry,MO,39.1506,-90.7847
USC00232619,65466,Eminence,MO,37.1561,-91.3589
USC00232809,63640,Farmington,MO,37.7922,-90.4103
USC00232850,63019,Crystal City,MO,38.2306,-90.3981
USC00232941,65650,Flemington,MO,37.7925,-93.4483
USC00232981,65473,Fort Leonard Wood,MO,37.7481,-92.105
USC00233038,63645,Fredericktown,MO,37.5739,-90.3086
USC00233043,65051,Linn,MO,38.4583,-91.7028
USC00233079,65251,Fulton,MO,38.8472,-91.9414
USC00233094,65656,Galena,MO,36.8061,-93.4661
USC00233102,64640,Gallatin,MO,39.9133,-93.9803
USC00233162,65638,Drury,MO,36.8658,-92.3606
USC00233262,64748,Golden City,MO,37.3017,-94.0828
USC00233329,64455,Graham,MO,40.2017,-95.0722
USC00233369,64456,Grant City,MO,40.4861,-94.4139
USC00233416,63545,Green City,MO,40.3503,-92.9492
USC00233451,63964,Silva,MO,37.2,-90.45
USC00233483,65662,Grovespring,MO,37.4078,-92.5931
USC00233568,64644,Hamilton,MO,39.7425,-94.0347
USC00233601,63401,Hannibal,MO,39.7233,-91.3719
USC00233793,65041,Hermann,MO,38.7017,-91.4314
USC00233838,64037,Higginsville,MO,39.0733,-93.7075
USC00233999,63855,Hornersville,MO,36.0436,-90.1114
USC00234019,65483,Houston,MO,37.3186,-91.9625
USC00234023,65444,Bucyrus,MO,37.3344,-92.0058
USC00234136,65017,Brumley,MO,38.0847,-92.4256
USC00234154,64055,Independence,MO,39.0647,-94.3861
USC00234226,63755,Jackson,MO,37.3781,-89.6678
USC00234271,65109,Jefferson City,MO,38.5853,-92.1825
USC00234382,64060,Kearney,MO,39.3667,-94.3294
USC00234417,63857,Kennett,MO,36.2253,-90.075
USC00234505,64463,King City,MO,40.0514,-94.525
USC00234544,63501,Kirksville,MO,40.2058,-92.5747
USC00234637,63447,La Belle,MO,40.1231,-91.9228
USC00234660,63966,Wappapello,MO,36.9381,-90.3222
USC00234694,65049,Lake Ozark,MO,38.2044,-92.6208
USC00234705,64759,Lamar,MO,37.4933,-94.3147
USC00234825,65536,Lebanon,MO,37.685,-92.6936
USC00234850,64081,Lees Summit,MO,38.8803,-94.3358
USC00234904,64067,Lexington,MO,39.1828,-93.855
USC00234919,65542,Licking,MO,37.5544,-91.8831
USC00234982,64653,Linneus,MO,39.8569,-93.1497
USC00235027,65682,Lockwood,MO,37.3908,-93.9489
USC00235050,63552,Macon,MO,39.7506,-92.5064
USC00235098,63353,Louisiana,MO,39.4514,-91.0464
USC00235130,63453,Luray,MO,40.4869,-91.8764
USC00235207,63863,Malden,MO,36.5994,-89.9894
USC00235227,65704,Mansfield,MO,37.1089,-92.5789
USC00235253,63764,Marble Hill,MO,37.3036,-89.9664
USC00235307,65706,Marshfield,MO,37.3339,-92.9097
USC00235340,64468,Maryville,MO,40.3458,-94.8342
USC00235492,63555,Memphis,MO,40.4575,-92.1822
USC00235541,65265,Mexico,MO,39.1756,-91.8861
USC00235578,63556,Milan,MO,40.2211,-93.1097
USC00235594,65707,Miller,MO,37.2147,-93.8228
USC00235671,65270,Moberly,MO,39.4194,-92.4369
USC00235704,65708,Monett,MO,36.8619,-93.9619
USC00235708,63456,Monroe City,MO,39.635,-91.7231
USC00235715,65560,Salem,MO,37.4525,-91.6825
USC00235784,65710,Morrisville,MO,37.4603,-93.4431
USC00235834,65711,Mountain Grove,MO,37.1542,-92.2617
USC00235862,65712,Mount Vernon,MO,37.0733,-93.8789
USC00235916,64074,Napoleon,MO,39.1331,-94.0639
USC00235950,63954,Neelyville,MO,36.5539,-90.3944
USC00235976,64850,Neosho,MO,36.8639,-94.36
USC00235987,64772,Nevada,MO,37.8394,-94.3736
USC00236012,65250,Franklin,MO,39.0172,-92.7558
USC00236045,42050,Hickman,MO,36.5869,-89.5325
USC00236269,64071,Mayview,MO,38.9525,-93.8261
USC00236302,65720,Oldfield,MO,36.9756,-93.0239
USC00236357,64473,Oregon,MO,39.9808,-95.1464
USC00236402,64776,Osceola,MO,38.0492,-93.7036
USC00236452,65714,Nixa,MO,37.0194,-93.2339
USC00236460,65653,Forsyth,MO,36.6597,-93.1261
USC00236468,63069,Pacific,MO,38.4858,-90.77
USC00236493,63401,Hannibal,MO,39.7683,-91.5139
USC00236563,64670,Pattonsburg,MO,40.0147,-94.1294
USC00236641,63775,Perryville,MO,37.7342,-89.92
USC00236678,65723,Pierce City,MO,36.9494,-94.0078
USC00236739,64477,Plattsburg,MO,39.5669,-94.4544
USC00236745,64080,Pleasant Hill,MO,38.81,-94.2647
USC00236749,65663,Half Way,MO,37.4903,-93.2811
USC00236760,65727,Polk,MO,37.7506,-93.2661
USC00236775,64671,Polo,MO,39.5361,-94.0408
USC00236777,65668,Hermitage,MO,37.905,-93.3169
USC00236791,63901,Poplar Bluff,MO,36.7578,-90.4056
USC00236804,63873,Portageville,MO,36.4136,-89.6997
USC00236826,63664,Potosi,MO,37.8958,-90.8411
USC00236834,65730,Powell,MO,36.6133,-94.1844
USC00236866,64673,Princeton,MO,40.3986,-93.5839
USC00236970,63961,Qulin,MO,36.5928,-90.2319
USC00237094,63638,Ellington,MO,37.4008,-91.0794
USC00237105,65013,Belle,MO,38.3889,-91.8208
USC00237114,64085,Richmond,MO,39.3328,-93.98
USC00237116,64085,Richmond,MO,39.2422,-93.97
USC00237263,65401,Rolla,MO,37.9572,-91.7758
USC00237300,63037,Gerald,MO,38.4506,-91.3756
USC00237309,65466,Eminence,MO,37.2597,-91.4278
USC00237397,63301,Saint Charles,MO,38.8147,-90.5169
USC00237398,63146,Saint Louis,MO,38.6856,-90.5231
USC00237452,63108,Saint Louis,MO,38.6292,-90.2706
USC00237475,63304,Saint Charles,MO,38.7556,-90.6106
USC00237506,65560,Salem,MO,37.6331,-91.5364
USC00237514,65281,Salisbury,MO,39.4247,-92.8106
USC00237578,63459,New London,MO,39.6361,-91.2494
USC00237632,65301,Sedalia,MO,38.6753,-93.2228
USC00237645,65745,Seligman,MO,36.5419,-93.9367
USC00237656,74370,Wyandotte,MO,36.8336,-94.6247
USC00237720,63468,Shelbina,MO,39.6828,-92.0467
