,Date,Time,Datetime,Team,Park,Address,Latitude,Longitude,Region,Dome Flag,Last Game of Homestead Flag,Double Header Flag
730,2022-05-30,7:10 pm,2022-05-30 19:10:00,Boston Red Sox,Fenway Park,"4 Yawkey Way, Boston, MA 02215",42.346613,-71.098817,Northeast,0,0,0
731,2022-05-30,7:40 pm,2022-05-30 19:40:00,Chicago Cubs,Wrigley Field,"1060 Addison Street, Chicago, IL 60616",41.947201,-87.656413,Midwest,0,0,1
732,2022-05-30,8:05 pm,2022-05-30 20:05:00,Texas Rangers,Globe Life Park in Arlington,"1000 Ballpark Way, Arlington, TX 76011",32.750156,-97.081117,Southwest,0,0,0
733,2022-05-30,8:10 pm,2022-05-30 20:10:00,Arizona D'Backs,Chase Field,"P.O. Box 2095, Phoenix, AZ. 85001",33.452922,-112.038669,Pacific,0,0,0
734,2022-05-30,10:10 pm,2022-05-30 22:10:00,Los Angeles Dodgers,Dodger Stadium,"1000 Elysian Park Ave., Los Angeles, CA 90012",34.072437,-118.246879,Pacific,0,0,0
735,2022-05-31,1:10 pm,2022-05-31 13:10:00,Detroit Tigers,Comerica Park,"2100 Woodward Ave., Detroit, MI 48201",42.346354,-83.059619,Midwest,0,0,1
736,2022-05-31,6:10 pm,2022-05-31 18:10:00,Cleveland Guardians,Progressive Field,"2401 Ontario Street, Cleveland, OH 44115",41.495149,-81.68709,Midwest,0,0,0
737,2022-05-31,6:45 pm,2022-05-31 18:45:00,Philadelphia Phillies,Citizens Bank Park,"P.O. Box 7575, Philadelphia, PA 19101",39.952313,-75.162392,Northeast,0,0,0
738,2022-05-31,7:05 pm,2022-05-31 19:05:00,Baltimore Orioles,Oriole Park at Camden Yards,"333 W. Camden Street, Baltimore, MD. 21201",39.285243,-76.620103,Northeast,0,0,0
739,2022-05-31,7:05 pm,2022-05-31 19:05:00,New York Yankees,Yankee Stadium,"E. 161 Street & River Ave., New York, NY 10451",40.819782,-73.929939,Northeast,0,0,0
740,2022-05-31,7:07 pm,2022-05-31 19:07:00,Toronto Blue Jays,Rogers Centre,"1 Blue Jay Way, Suite 3200, Toronto, ONT M5V 1J1",43.641653,-79.3917,Midwest,1,0,0
741,2022-05-31,7:10 pm,2022-05-31 19:10:00,New York Mets,Citi Field,"Roosevelt Ave & 126th Street, New York, NY 11368",40.75535,-73.843219,Northeast,0,0,0
742,2022-05-31,7:10 pm,2022-05-31 19:10:00,Detroit Tigers,Comerica Park,"2100 Woodward Ave., Detroit, MI 48201",42.346354,-83.059619,Midwest,0,0,1
743,2022-05-31,7:10 pm,2022-05-31 19:10:00,Boston Red Sox,Fenway Park,"4 Yawkey Way, Boston, MA 02215",42.346613,-71.098817,Northeast,0,0,0
744,2022-05-31,7:45 pm,2022-05-31 19:45:00,St. Louis Cardinals,Busch Stadium,"250 Stadium Plaza, St. Louis, MO 63102",38.629683,-90.188247,Midwest,0,0,0
745,2022-05-31,8:05 pm,2022-05-31 20:05:00,Texas Rangers,Globe Life Park in Arlington,"1000 Ballpark Way, Arlington, TX 76011",32.750156,-97.081117,Southwest,0,0,0
746,2022-05-31,8:05 pm,2022-05-31 20:05:00,Chicago Cubs,Wrigley Field,"1060 Addison Street, Chicago, IL 60616",41.947201,-87.656413,Midwest,0,0,0
747,2022-05-31,8:40 pm,2022-05-31 20:40:00,Colorado Rockies,Coors Field,"2001 Blake Street, Denver, CO 80205-2000",39.75698,-104.965329,Rocky Mountains,0,0,0
748,2022-05-31,9:40 pm,2022-05-31 21:40:00,Arizona D'Backs,Chase Field,"P.O. Box 2095, Phoenix, AZ. 85001",33.452922,-112.038669,Pacific,0,0,0
749,2022-05-31,9:40 pm,2022-05-31 21:40:00,Oakland Athletics,Oakland Coliseum,"700 Coliseum Way, Oakland, Ca 94621-1918",37.74923,-122.196487,Pacific,0,0,0
750,2022-05-31,10:10 pm,2022-05-31 22:10:00,Los Angeles Dodgers,Dodger Stadium,"1000 Elysian Park Ave., Los Angeles, CA 90012",34.072437,-118.246879,Pacific,0,0,0
751,2022-06-01,1:10 pm,2022-06-01 13:10:00,New York Mets,Citi Field,"Roosevelt Ave & 126th Street, New York, NY 11368",40.75535,-73.843219,Northeast,0,1,0
752,2022-06-01,1:10 pm,2022-06-01 13:10:00,Cleveland Guardians,Progressive Field,"2401 Ontario Street, Cleveland, OH 44115",41.495149,-81.68709,Midwest,0,1,0
753,2022-06-01,1:15 pm,2022-06-01 13:15:00,St. Louis Cardinals,Busch Stadium,"250 Stadium Plaza, St. Louis, MO 63102",38.629683,-90.188247,Midwest,0,1,0
754,2022-06-01,3:10 pm,2022-06-01 15:10:00,Colorado Rockies,Coors Field,"2001 Blake Street, Denver, CO 80205-2000",39.75698,-104.965329,Rocky Mountains,0,0,0
755,2022-06-01,3:37 pm,2022-06-01 15:37:00,Oakland Athletics,Oakland Coliseum,"700 Coliseum Way, Oakland, Ca 94621-1918",37.74923,-122.196487,Pacific,0,0,0
756,2022-06-01,3:40 pm,2022-06-01 15:40:00,Arizona D'Backs,Chase Field,"P.O. Box 2095, Phoenix, AZ. 85001",33.452922,-112.038669,Pacific,0,1,0
757,2022-06-01,6:05 pm,2022-06-01 18:05:00,Philadelphia Phillies,Citizens Bank Park,"P.O. Box 7575, Philadelphia, PA 19101",39.952313,-75.162392,Northeast,0,0,0
758,2022-06-01,7:05 pm,2022-06-01 19:05:00,Baltimore Orioles,Oriole Park at Camden Yards,"333 W. Camden Street, Baltimore, MD. 21201",39.285243,-76.620103,Northeast,0,0,0
759,2022-06-01,7:05 pm,2022-06-01 19:05:00,New York Yankees,Yankee Stadium,"E. 161 Street & River Ave., New York, NY 10451",40.819782,-73.929939,Northeast,0,0,0
760,2022-06-01,7:07 pm,2022-06-01 19:07:00,Toronto Blue Jays,Rogers Centre,"1 Blue Jay Way, Suite 3200, Toronto, ONT M5V 1J1",43.641653,-79.3917,Midwest,1,0,0
761,2022-06-01,7:10 pm,2022-06-01 19:10:00,Detroit Tigers,Comerica Park,"2100 Woodward Ave., Detroit, MI 48201",42.346354,-83.059619,Midwest,0,0,0
762,2022-06-01,7:10 pm,2022-06-01 19:10:00,Boston Red Sox,Fenway Park,"4 Yawkey Way, Boston, MA 02215",42.346613,-71.098817,Northeast,0,1,0
763,2022-06-01,8:05 pm,2022-06-01 20:05:00,Texas Rangers,Globe Life Park in Arlington,"1000 Ballpark Way, Arlington, TX 76011",32.750156,-97.081117,Southwest,0,0,0
764,2022-06-01,8:05 pm,2022-06-01 20:05:00,Chicago Cubs,Wrigley Field,"1060 Addison Street, Chicago, IL 60616",41.947201,-87.656413,Midwest,0,0,0
765,2022-06-01,8:10 pm,2022-06-01 20:10:00,Los Angeles Dodgers,Dodger Stadium,"1000 Elysian Park Ave., Los Angeles, CA 90012",34.072437,-118.246879,Pacific,0,0,0
766,2022-06-02,1:10 pm,2022-06-02 13:10:00,Detroit Tigers,Comerica Park,"2100 Woodward Ave., Detroit, MI 48201",42.346354,-83.059619,Midwest,0,1,0
767,2022-06-02,2:05 pm,2022-06-02 14:05:00,Texas Rangers,Globe Life Park in Arlington,"1000 Ballpark Way, Arlington, TX 76011",32.750156,-97.081117,Southwest,0,0,0
768,2022-06-02,3:07 pm,2022-06-02 15:07:00,Toronto Blue Jays,Rogers Centre,"1 Blue Jay Way, Suite 3200, Toronto, ONT M5V 1J1",43.641653,-79.3917,Midwest,1,0,0
769,2022-06-02,6:40 pm,2022-06-02 18:40:00,Cincinnati Reds,Great American Ball Park,"100 Cinergy Field, Cincinnati, OH 45202",39.107183,-84.507713,Midwest,0,0,0
770,2022-06-02,6:40 pm,2022-06-02 18:40:00,Miami Marlins,Marlins Park,"2269 NW 199th Street, Miami, FL 33056",25.954428,-80.238164,Southeast,1,0,0
771,2022-06-02,7:05 pm,2022-06-02 19:05:00,Baltimore Orioles,Oriole Park at Camden Yards,"333 W. Camden Street, Baltimore, MD. 21201",39.285243,-76.620103,Northeast,0,0,0
772,2022-06-02,7:05 pm,2022-06-02 19:05:00,New York Yankees,Yankee Stadium,"E. 161 Street & River Ave., New York, NY 10451",40.819782,-73.929939,Northeast,0,0,0
773,2022-06-02,7:40 pm,2022-06-02 19:40:00,Milwaukee Brewers,Miller Park,"P.O. Box 3099, Milwaukee, WI 53201-3099",43.04205,-87.905599,Midwest,1,0,0
774,2022-06-02,8:05 pm,2022-06-02 20:05:00,Chicago Cubs,Wrigley Field,"1060 Addison Street, Chicago, IL 60616",41.947201,-87.656413,Midwest,0,0,0
775,2022-06-02,8:40 pm,2022-06-02 20:40:00,Colorado Rockies,Coors Field,"2001 Blake Street, Denver, CO 80205-2000",39.75698,-104.965329,Rocky Mountains,0,0,0
776,2022-06-02,10:10 pm,2022-06-02 22:10:00,Los Angeles Dodgers,Dodger Stadium,"1000 Elysian Park Ave., Los Angeles, CA 90012",34.072437,-118.246879,Pacific,0,0,0
777,2022-06-03,2:20 pm,2022-06-03 14:20:00,Chicago Cubs,Wrigley Field,"1060 Addison Street, Chicago, IL 60616",41.947201,-87.656413,Midwest,0,0,0
778,2022-06-03,6:40 pm,2022-06-03 18:40:00,Cincinnati Reds,Great American Ball Park,"100 Cinergy Field, Cincinnati, OH 45202",39.107183,-84.507713,Midwest,0,0,0
779,2022-06-03,6:40 pm,2022-06-03 18:40:00,Miami Marlins,Marlins Park,"2269 NW 199th Street, Miami, FL 33056",25.954428,-80.238164,Southeast,1,0,0
780,2022-06-03,7:05 pm,2022-06-03 19:05:00,Philadelphia Phillies,Citizens Bank Park,"P.O. Box 7575, Philadelphia, PA 19101",39.952313,-75.162392,Northeast,0,0,0
781,2022-06-03,7:05 pm,2022-06-03 19:05:00,Baltimore Orioles,Oriole Park at Camden Yards,"333 W. Camden Street, Baltimore, MD. 21201",39.285243,-76.620103,Northeast,0,0,0
782,2022-06-03,7:05 pm,2022-06-03 19:05:00,Pittsburgh Pirates,PNC Park,"600 Stadium Circle, Pittsburgh, PA 15212",40.461503,-80.008924,Northeast,0,0,0
783,2022-06-03,7:05 pm,2022-06-03 19:05:00,New York Yankees,Yankee Stadium,"E. 161 Street & River Ave., New York, NY 10451",40.819782,-73.929939,Northeast,0,0,0
784,2022-06-03,7:07 pm,2022-06-03 19:07:00,Toronto Blue Jays,Rogers Centre,"1 Blue Jay Way, Suite 3200, Toronto, ONT M5V 1J1",43.641653,-79.3917,Midwest,1,0,0
785,2022-06-03,7:10 pm,2022-06-03 19:10:00,Tampa Bay Rays,Tropicana Field,"1 Tropicana Drive, St. Petersburg, FL 33705",27.768487,-82.648191,Southeast,1,0,0
786,2022-06-03,8:05 pm,2022-06-03 20:05:00,Texas Rangers,Globe Life Park in Arlington,"1000 Ballpark Way, Arlington, TX 76011",32.750156,-97.081117,Southwest,0,0,0
787,2022-06-03,8:10 pm,2022-06-03 20:10:00,Kansas City Royals,Kauffman Stadium,"P.O. Boz 419969, Kansas City, MO 64141",39.10222,-94.583559,Midwest,0,0,0
788,2022-06-03,8:10 pm,2022-06-03 20:10:00,Milwaukee Brewers,Miller Park,"P.O. Box 3099, Milwaukee, WI 53201-3099",43.04205,-87.905599,Midwest,1,0,0
789,2022-06-03,8:40 pm,2022-06-03 20:40:00,Colorado Rockies,Coors Field,"2001 Blake Street, Denver, CO 80205-2000",39.75698,-104.965329,Rocky Mountains,0,0,0
790,2022-06-03,9:40 pm,2022-06-03 21:40:00,Oakland Athletics,Oakland Coliseum,"700 Coliseum Way, Oakland, Ca 94621-1918",37.74923,-122.196487,Pacific,0,0,0
791,2022-06-03,10:10 pm,2022-06-03 22:10:00,Los Angeles Dodgers,Dodger Stadium,"1000 Elysian Park Ave., Los Angeles, CA 90012",34.072437,-118.246879,Pacific,0,0,0
792,2022-06-04,1:05 pm,2022-06-04 13:05:00,New York Yankees,Yankee Stadium,"E. 161 Street & River Ave., New York, NY 10451",40.819782,-73.929939,Northeast,0,0,0
793,2022-06-04,1:20 pm,2022-06-04 13:20:00,Chicago Cubs,Wrigley Field,"1060 Addison Street, Chicago, IL 60616",41.947201,-87.656413,Midwest,0,0,1
794,2022-06-04,3:07 pm,2022-06-04 15:07:00,Toronto Blue Jays,Rogers Centre,"1 Blue Jay Way, Suite 3200, Toronto, ONT M5V 1J1",43.641653,-79.3917,Midwest,1,0,0
795,2022-06-04,4:05 pm,2022-06-04 16:05:00,Texas Rangers,Globe Life Park in Arlington,"1000 Ballpark Way, Arlington, TX 76011",32.750156,-97.081117,Southwest,0,0,0
796,2022-06-04,4:05 pm,2022-06-04 16:05:00,Baltimore Orioles,Oriole Park at Camden Yards,"333 W. Camden Street, Baltimore, MD. 21201",39.285243,-76.620103,Northeast,0,0,0
797,2022-06-04,4:05 pm,2022-06-04 16:05:00,Pittsburgh Pirates,PNC Park,"600 Stadium Circle, Pittsburgh, PA 15212",40.461503,-80.008924,Northeast,0,0,0
798,2022-06-04,4:07 pm,2022-06-04 16:07:00,Oakland Athletics,Oakland Coliseum,"700 Coliseum Way, Oakland, Ca 94621-1918",37.74923,-122.196487,Pacific,0,0,0
799,2022-06-04,4:10 pm,2022-06-04 16:10:00,Cincinnati Reds,Great American Ball Park,"100 Cinergy Field, Cincinnati, OH 45202",39.107183,-84.507713,Midwest,0,0,0
800,2022-06-04,4:10 pm,2022-06-04 16:10:00,Kansas City Royals,Kauffman Stadium,"P.O. Boz 419969, Kansas City, MO 64141",39.10222,-94.583559,Midwest,0,0,0
801,2022-06-04,4:10 pm,2022-06-04 16:10:00,Miami Marlins,Marlins Park,"2269 NW 199th Street, Miami, FL 33056",25.954428,-80.238164,Southeast,1,0,0
802,2022-06-04,4:10 pm,2022-06-04 16:10:00,Milwaukee Brewers,Miller Park,"P.O. Box 3099, Milwaukee, WI 53201-3099",43.04205,-87.905599,Midwest,1,0,0
803,2022-06-04,4:10 pm,2022-06-04 16:10:00,Tampa Bay Rays,Tropicana Field,"1 Tropicana Drive, St. Petersburg, FL 33705",27.768487,-82.648191,Southeast,1,0,0
804,2022-06-04,7:15 pm,2022-06-04 19:15:00,Philadelphia Phillies,Citizens Bank Park,"P.O. Box 7575, Philadelphia, PA 19101",39.952313,-75.162392,Northeast,0,0,0
805,2022-06-04,7:15 pm,2022-06-04 19:15:00,Chicago Cubs,Wrigley Field,"1060 Addison Street, Chicago, IL 60616",41.947201,-87.656413,Midwest,0,0,1
806,2022-06-04,9:10 pm,2022-06-04 21:10:00,Colorado Rockies,Coors Field,"2001 Blake Street, Denver, CO 80205-2000",39.75698,-104.965329,Rocky Mountains,0,0,0
807,2022-06-04,10:10 pm,2022-06-04 22:10:00,Los Angeles Dodgers,Dodger Stadium,"1000 Elysian Park Ave., Los Angeles, CA 90012",34.072437,-118.246879,Pacific,0,0,0
808,2022-06-05,11:35 am,2022-06-05 11:35:00,New York Yankees,Yankee Stadium,"E. 161 Street & River Ave., New York, NY 10451",40.819782,-73.929939,Northeast,0,1,0
809,2022-06-05,1:35 pm,2022-06-05 13:35:00,Philadelphia Phillies,Citizens Bank Park,"P.O. Box 7575, Philadelphia, PA 19101",39.952313,-75.162392,Northeast,0,1,0
810,2022-06-05,1:35 pm,2022-06-05 13:35:00,Baltimore Orioles,Oriole Park at Camden Yards,"333 W. Camden Street, Baltimore, MD. 21201",39.285243,-76.620103,Northeast,0,0,0
811,2022-06-05,1:35 pm,2022-06-05 13:35:00,Pittsburgh Pirates,PNC Park,"600 Stadium Circle, Pittsburgh, PA 15212",40.461503,-80.008924,Northeast,0,0,0
812,2022-06-05,1:37 pm,2022-06-05 13:37:00,Toronto Blue Jays,Rogers Centre,"1 Blue Jay Way, Suite 3200, Toronto, ONT M5V 1J1",43.641653,-79.3917,Midwest,1,1,0
813,2022-06-05,1:40 pm,2022-06-05 13:40:00,Cincinnati Reds,Great American Ball Park,"100 Cinergy Field, Cincinnati, OH 45202",39.107183,-84.507713,Midwest,0,0,0
814,2022-06-05,1:40 pm,2022-06-05 13:40:00,Miami Marlins,Marlins Park,"2269 NW 199th Street, Miami, FL 33056",25.954428,-80.238164,Southeast,1,0,0
815,2022-06-05,1:40 pm,2022-06-05 13:40:00,Tampa Bay Rays,Tropicana Field,"1 Tropicana Drive, St. Petersburg, FL 33705",27.768487,-82.648191,Southeast,1,0,0
816,2022-06-05,2:10 pm,2022-06-05 14:10:00,Kansas City Royals,Kauffman Stadium,"P.O. Boz 419969, Kansas City, MO 64141",39.10222,-94.583559,Midwest,0,0,0
817,2022-06-05,2:10 pm,2022-06-05 14:10:00,Milwaukee Brewers,Miller Park,"P.O. Box 3099, Milwaukee, WI 53201-3099",43.04205,-87.905599,Midwest,1,0,0
818,2022-06-05,2:20 pm,2022-06-05 14:20:00,Chicago Cubs,Wrigley Field,"1060 Addison Street, Chicago, IL 60616",41.947201,-87.656413,Midwest,0,1,0
819,2022-06-05,2:35 pm,2022-06-05 14:35:00,Texas Rangers,Globe Life Park in Arlington,"1000 Ballpark Way, Arlington, TX 76011",32.750156,-97.081117,Southwest,0,1,0
820,2022-06-05,3:10 pm,2022-06-05 15:10:00,Colorado Rockies,Coors Field,"2001 Blake Street, Denver, CO 80205-2000",39.75698,-104.965329,Rocky Mountains,0,1,0
821,2022-06-05,4:07 pm,2022-06-05 16:07:00,Oakland Athletics,Oakland Coliseum,"700 Coliseum Way, Oakland, Ca 94621-1918",37.74923,-122.196487,Pacific,0,1,0
822,2022-06-05,4:10 pm,2022-06-05 16:10:00,Los Angeles Dodgers,Dodger Stadium,"1000 Elysian Park Ave., Los Angeles, CA 90012",34.072437,-118.246879,Pacific,0,1,0
